1.0 0.23329 0.980805 0.744381 0.270699 0.184856 1.76438 5.2165 0.865682 2.35578 0.903762 0.950518 0.575098 1.3137 0.2855 0.985939 0.692849 0.314393 0.529433 2.24417
0.23329 1.0 0.501339 1.34025 1.62895 0.424227 0.668142 0.295154 1.369 0.478485 0.389856 0.614458 1.04823 2.69381 0.405018 0.762627 2.02069 0.313341 0.454945 0.780533
0.980805 0.501339 1.0 0.384729 0.545126 0.327497 1.34929 0.378736 0.392666 0.311585 0.433915 0.567871 0.364618 0.579659 0.0793249 1.53496 0.771869 0.391406 0.239891 0.629357
0.744381 1.34025 0.384729 1.0 4.01473 0.682286 2.97715 1.37188 0.301046 0.370221 0.980513 0.781596 0.419817 0.598182 0.605662 0.508167 1.33229 0.713374 1.05024 0.363002
0.270699 1.62895 0.545126 4.01473 1.0 2.92526 2.1367 0.641963 0.359313 0.878095 4.6329 6.00477 1.09088 0.579582 0.328218 0.690542 0.148866 0.904348 0.277807 0.309015
0.184856 0.424227 0.327497 0.682286 2.92526 1.0 0.549499 1.29455 1.69349 2.17266 0.36735 1.99395 1.09187 0.356217 0.663488 0.264872 0.94957 0.643088 0.450053 0.351216
1.76438 0.668142 1.34929 2.97715 2.1367 0.549499 1.0 0.584205 0.650029 0.336786 0.655993 0.430036 0.704907 5.74446 0.702966 3.04625 0.86303 5.66737 1.5375 0.60287
5.2165 0.295154 0.378736 1.37188 0.641963 1.29455 0.584205 1.0 2.15295 1.19449 0.423803 0.559112 0.88989 1.21592 0.834083 0.981498 1.54787 0.575618 2.29077 0.451334
0.865682 1.369 0.392666 0.301046 0.359313 1.69349 0.650029 2.15295 1.0 4.92823 1.04205 0.477429 0.617474 0.579772 1.3017 0.805126 0.877905 1.73437 0.613272 0.847957
2.35578 0.478485 0.311585 0.370221 0.878095 2.17266 0.336786 1.19449 4.92823 1.0 5.37379 0.333825 0.767734 0.156019 0.318438 0.491848 0.385058 0.479519 0.478575 0.477077
0.903762 0.389856 0.433915 0.980513 4.6329 0.36735 0.655993 0.423803 1.04205 5.37379 1.0 0.367913 0.283946 0.579489 0.857789 2.3919 0.40123 0.566241 0.217372 0.518381
0.950518 0.614458 0.567871 0.781596 6.00477 1.99395 0.430036 0.559112 0.477429 0.333825 0.367913 1.0 0.713539 0.936838 0.449021 1.44164 0.540408 0.582845 0.445442 3.02252
0.575098 1.04823 0.364618 0.419817 1.09088 1.09187 0.704907 0.88989 0.617474 0.767734 0.283946 0.713539 1.0 0.952137 1.08143 0.660521 1.20496 10.2351 0.437604 0.901333
1.3137 2.69381 0.579659 0.598182 0.579582 0.356217 5.74446 1.21592 0.579772 0.156019 0.579489 0.936838 0.952137 1.0 0.501392 3.55127 2.06646 0.387092 0.739125 0.257904
0.2855 0.405018 0.0793249 0.605662 0.328218 0.663488 0.702966 0.834083 1.3017 0.318438 0.857789 0.449021 1.08143 0.501392 1.0 5.61704 0.565376 0.667839 0.418306 0.40465
0.985939 0.762627 1.53496 0.508167 0.690542 0.264872 3.04625 0.981498 0.805126 0.491848 2.3919 1.44164 0.660521 3.55127 5.61704 1.0 8.06911 1.99045 0.650979 1.73089
0.692849 2.02069 0.771869 1.33229 0.148866 0.94957 0.86303 1.54787 0.877905 0.385058 0.40123 0.540408 1.20496 2.06646 0.565376 8.06911 1.0 1.10098 0.74659 0.594215
0.314393 0.313341 0.391406 0.713374 0.904348 0.643088 5.66737 0.575618 1.73437 0.479519 0.566241 0.582845 10.2351 0.387092 0.667839 1.99045 1.10098 1.0 2.61795 0.188052
0.529433 0.454945 0.239891 1.05024 0.277807 0.450053 1.5375 2.29077 0.613272 0.478575 0.217372 0.445442 0.437604 0.739125 0.418306 0.650979 0.74659 2.61795 1.0 1.0

0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05
