1.0 0.715629 1.50885 1.16163 0.726973 0.28672 2.39875 8.88566 2.42042 3.72523 1.2568 2.00592 1.6603 2.31015 0.664903 1.80789 1.4545 0.40278 0.620396 3.99427
0.715629 1.0 0.563876 2.65976 3.29675 0.693326 1.41085 0.718783 2.906 0.970269 0.709861 1.1771 1.94351 4.04679 0.944493 2.03601 4.05763 0.594082 0.739869 1.22681
1.50885 0.563876 1.0 0.614885 1.39167 0.350519 3.38867 0.794346 0.591678 0.622542 0.684236 1.4424 0.957143 1.24302 0.404098 3.79589 2.00961 0.812062 0.65923 1.45932
1.16163 2.65976 0.614885 1.0 7.17527 1.52222 6.01952 1.95898 0.549932 0.805462 2.11663 1.05989 0.86827 1.04651 0.673004 1.03098 2.59445 1.28212 2.30221 0.685795
0.726973 3.29675 1.39167 7.17527 1.0 3.94735 4.71832 0.991296 1.31079 1.4441 9.18498 10.6584 1.80619 1.32144 0.637156 1.25478 0.277047 3.62644 0.719102 0.502816
0.28672 0.693326 0.350519 1.52222 3.94735 1.0 1.0018 3.3615 2.93678 3.69241 0.698696 4.9224 2.26018 0.750571 0.850661 0.638748 1.64642 1.42449 0.847877 0.806691
2.39875 1.41085 3.38867 6.01952 4.71832 1.0018 1.0 1.29348 0.620409 0.733803 1.12245 0.631146 0.642565 7.098 1.31436 4.12402 1.47477 7.47899 2.56687 0.979055
8.88566 0.718783 0.794346 1.95898 0.991296 3.3615 1.29348 1.0 3.32804 1.91699 0.764763 1.00686 1.48507 2.13175 1.33714 1.63847 2.56925 1.02865 3.18098 0.977685
2.42042 2.906 0.591678 0.549932 1.31079 2.93678 0.620409 3.32804 1.0 6.67799 2.01583 1.2203 0.978011 1.49298 2.95255 1.61993 1.94597 4.28306 1.11299 1.28244
3.72523 0.970269 0.622542 0.805462 1.4441 3.69241 0.733803 1.91699 6.67799 1.0 7.09104 0.526827 0.865586 0.467618 0.286157 2.12044 0.473558 0.398477 0.539925 0.992776
1.2568 0.709861 0.684236 2.11663 9.18498 0.698696 1.12245 0.764763 2.01583 7.09104 1.0 0.92809 0.947389 0.328019 1.20456 4.95366 0.400354 0.958659 0.444776 0.814941
2.00592 1.1771 1.4424 1.05989 10.6584 4.9224 0.631146 1.00686 1.2203 0.526827 0.92809 1.0 0.651825 1.25829 0.451721 3.03528 0.768014 0.453336 0.340569 5.01963
1.6603 1.94351 0.957143 0.86827 1.80619 2.26018 0.642565 1.48507 0.978011 0.865586 0.947389 0.651825 1.0 1.26384 1.66785 0.533863 1.67197 15.8425 0.608587 1.10502
2.31015 4.04679 1.24302 1.04651 1.32144 0.750571 7.098 2.13175 1.49298 0.467618 0.328019 1.25829 1.26384 1.0 1.07947 4.90734 4.01766 0.790208 1.27807 0.49629
0.664903 0.944493 0.404098 0.673004 0.637156 0.850661 1.31436 1.33714 2.95255 0.286157 1.20456 0.451721 1.66785 1.07947 1.0 10.8025 1.44717 1.66484 0.664753 1.10845
1.80789 2.03601 3.79589 1.03098 1.25478 0.638748 4.12402 1.63847 1.61993 2.12044 4.95366 3.03528 0.533863 4.90734 10.8025 1.0 15.1686 4.80221 1.44833 4.69667
1.4545 4.05763 2.00961 2.59445 0.277047 1.64642 1.47477 2.56925 1.94597 0.473558 0.400354 0.768014 1.67197 4.01766 1.44717 15.1686 1.0 2.39562 1.32562 1.05217
0.40278 0.594082 0.812062 1.28212 3.62644 1.42449 7.47899 1.02865 4.28306 0.398477 0.958659 0.453336 15.8425 0.790208 1.66484 4.80221 2.39562 1.0 4.68525 0.728445
0.620396 0.739869 0.65923 2.30221 0.719102 0.847877 2.56687 3.18098 1.11299 0.539925 0.444776 0.340569 0.608587 1.27807 0.664753 1.44833 1.32562 4.68525 1.0 1.0

0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05
