1.0 0.513937 0.780778 2.21101 0.398555 0.53855 3.86945 5.58313 0.555999 1.30281 0.494488 0.936248 1.67627 1.8301 0.655847 0.547166 0.622314 1.12896 1.4756 5.0208
0.513937 1.0 0.166762 1.82166 3.70514 1.21151 1.27005 0.909949 2.52399 0.699014 1.10979 0.444486 1.69969 2.79939 0.902505 1.09186 2.54003 0.396196 0.547532 2.49072
0.780778 0.166762 1.0 1.26868 1.18419 1.08291 1.80043 0.621785 1.67851 1.07258 0.765532 1.93249 0.859264 1.03722 0.624904 2.12206 0.87697 1.06774 1.13644 0.806608
2.21101 1.82166 1.26868 1.0 9.14272 0.755543 8.94052 2.56496 0.91728 0.0826583 1.26889 2.97197 1.23705 0.974891 2.36529 1.5178 2.71278 1.57072 2.08825 1.39732
0.398555 3.70514 1.18419 9.14272 1.0 1.62496 3.90752 1.59734 1.77297 1.11084 6.91218 7.58322 2.2458 2.03146 0.982126 1.38828 0.632703 1.82627 0.481813 1.02074
0.53855 1.21151 1.08291 0.755543 1.62496 1.0 1.91363 1.83272 5.4506 6.18597 1.14001 5.24756 1.17133 0.95373 1.30006 0.965952 0.826206 0.817145 1.2575 1.2522
3.86945 1.27005 1.80043 8.94052 3.90752 1.91363 1.0 1.03615 1.61581 1.07177 1.82902 0.709352 1.75328 8.09148 2.37644 4.76294 2.59008 4.0817 2.36775 2.15677
5.58313 0.909949 0.621785 2.56496 1.59734 1.83272 1.03615 1.0 3.93143 1.68754 1.38526 1.26708 2.55423 3.09328 1.21636 3.09175 2.30232 1.21337 2.9003 1.2187
0.555999 2.52399 1.67851 0.91728 1.77297 5.4506 1.61581 3.93143 1.0 3.97184 1.18175 1.14873 1.20986 0.970665 2.49673 1.77044 1.54982 3.08415 1.27427 1.16437
1.30281 0.699014 1.07258 0.0826583 1.11084 6.18597 1.07177 1.68754 3.97184 1.0 8.5283 0.491134 1.35264 0.741277 0.577156 0.322044 0.96136 1.69704 1.6389 0.842665
0.494488 1.10979 0.765532 1.26889 6.91218 1.14001 1.82902 1.38526 1.18175 8.5283 1.0 1.6891 1.60709 1.23218 2.09189 5.52763 0.544839 1.29292 1.00042 1.42119
0.936248 0.444486 1.93249 2.97197 7.58322 5.24756 0.709352 1.26708 1.14873 0.491134 1.6891 1.0 1.54035 1.65518 0.870919 1.86028 1.02145 1.44223 1.23061 4.75024
1.67627 1.69969 0.859264 1.23705 2.2458 1.17133 1.75328 2.55423 1.20986 1.35264 1.60709 1.54035 1.0 3.76982 2.50106 2.25946 2.30961 17.6854 1.2494 1.76178
1.8301 2.79939 1.03722 0.974891 2.03146 0.95373 8.09148 3.09328 0.970665 0.741277 1.23218 1.65518 3.76982 1.0 1.44169 6.01259 5.07332 0.74 1.52098 0.453206
0.655847 0.902505 0.624904 2.36529 0.982126 1.30006 2.37644 1.21636 2.49673 0.577156 2.09189 0.870919 2.50106 1.44169 1.0 5.87018 0.711993 1.23158 1.21149 0.794773
0.547166 1.09186 2.12206 1.5178 1.38828 0.965952 4.76294 3.09175 1.77044 0.322044 5.52763 1.86028 2.25946 6.01259 5.87018 1.0 14.3103 3.2848 1.59644 2.74935
0.622314 2.54003 0.87697 2.71278 0.632703 0.826206 2.59008 2.30232 1.54982 0.96136 0.544839 1.02145 2.30961 5.07332 0.711993 14.3103 1.0 2.64705 1.77438 2.19922
1.12896 0.396196 1.06774 1.57072 1.82627 0.817145 4.0817 1.21337 3.08415 1.69704 1.29292 1.44223 17.6854 0.74 1.23158 3.2848 2.64705 1.0 4.36921 0.79828
1.4756 0.547532 1.13644 2.08825 0.481813 1.2575 2.36775 2.9003 1.27427 1.6389 1.00042 1.23061 1.2494 1.52098 1.21149 1.59644 1.77438 4.36921 1.0 1.0

0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05 0.05
